Timestamp,Student ID,Do you understand that this is a paid course ?,Course Fee Email,Date sent,Payment,Payment Receipt Sent,How and where did you hear about this course?,Which Country are you currently residing in?,Which City are you currently residing in?,Gender,Age,Are you currently attending University / College?,Latest Degree Completed or in Progress?,Name of University or College currently or previously attended?,Discipline of Degree?,Have you taken any foundational course in data science / econometrics / statistics / computer science?,"What programming language(s) are you most comfortable in (R, Python, Java, JS, etc.)? If none please type ""None"". ",Prior Work Experience in Data Science or Machine Learning,Primary Reason for taking this course?,Do you understand that this is a paid course ?,"Prior Formal Education (course teaching or using R, university assignments, coding projects, course work, etc.) in R?","Prior Formal Education (course teaching or using Python, university assignments, coding projects, course work, etc.) in Python?",Prior Work Experience in R.,Prior Work Experience in Python.,"Personal Education or Knowledge (learning R on your own and/or doing personal projects, etc.) in R?","Personal Education or Knowledge (learning Python on your own and/or doing personal projects, etc.) in Python?",Do you have a LinkedIn Account?,"Do you have any feedback, thoughts, or comments you would like to share?"
8/26/2022 21:28:27,205,Yes,Sent,2022-08-26,Maybe,,Uzair Aslam,Pakistan,Karachi,Male,22,Yes,Bachelors,Institute of Business Administration,BBA,Data Science,None,Beginner (0 Years),Learning data science,Yes,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),True,
8/27/2022 4:45:19,206,Yes,Sent,2022-08-27,Pending,,LinkedIn,Pakistan,Nowshera,Male,21,Yes,Bachelors,University of Technology,BSc Information Engineering Tech,All of them,Python,Learner (1 Year or Less),"Being an aspiring data scientist, I want to learn new things in the field of Data Science and Artificial Intelligence. Love with data and it's manipulation is my favorite hobby. ",Yes,Beginner (0 Years),Intermediate (2-3 Years),None (0 Years),Intermediate (2-3 Years),Beginner (0 Years),Intermediate (2-3 Years),True,
8/24/2022 12:48:11,207,Yes,Sent,2022-08-24,Paid,Yes,Linkedin,Pakistan,Karachi,Male,23,No,Bachelors,NED University,Automotive Engineering,Data Science,Python,Beginner (0 Years),I am switching my career into Data Sciences,Yes,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
8/27/2022 11:34:06,208,no,Sent,2022-08-27,Pending,,Referral,Pakistan,Karachi,Male,25,Yes,Masters,NED University of Engineering and Technology,Artificial Intelligence,All of them,Python,Learner (1 Year or Less),Advancement in Career,No,Intermediate (2-3 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),True,
8/27/2022 13:12:07,209,Yes,Sent,2022-08-27,Maybe,,I was searching for Data Science Internships on Linkedin,Pakistan,Islamabad,Male,21,Yes,Bachelors,Virtual University of Pakistan,Software Engineering,All of them,Python and R,Intermediate (2-3 Years),"Actually, I was looking for an internship or a fresher job opportunity in Data Science, So I heard about this opportunity. I am well aware about the concepts of data science (particularly Machine Learning) and have been doing freelancing for almost two years.",Yes,Intermediate (2-3 Years),Intermediate (2-3 Years),Intermediate (2-3 Years),Intermediate (2-3 Years),Intermediate (2-3 Years),Intermediate (2-3 Years),True,
8/25/2022 14:13:07,210,Yes,Sent,2022-08-26,Paid,,LinkedIn,Pakistan,Karachi,Male,27,No,Bachelors,University of Malaya,Bachelors of Chemical Engineering,Data Science,"R, Python",Learner (1 Year or Less),Develop professional skills in Data Science,Yes,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),True,None
8/28/2022 4:23:29,211,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Karachi,Female,24,Yes,Masters,NED University of Engineering and Technology,MS in Data science,All of them,Python,Beginner (0 Years),To excel my career in my dreamed Field,No,Learner (1 Year or Less),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,No
8/28/2022 4:34:44,212,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Abbottabad,Female,31,No,Masters,COMSATS University Islamabad (Abbottabad campus),Mathematics,Computer Science,Python,Beginner (0 Years),Learn more about data science,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Beginner (0 Years),None,No
8/28/2022 4:38:32,213,no,Sent,2022-08-28,Pending,,Facebook group,Pakistan,Karachi,Male,21,Yes,Bachelors,Paf Kiet,Computer Science,Data Science,Python,Learner (1 Year or Less),Hand on experiance,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,No
8/28/2022 5:07:09,214,Yes,Sent,2022-08-28,Maybe,,Social media,Pakistan,Peshawar,Male,28,Yes,Bachelors,University of Engineering and Technology Peshawar,Electrical engineering,Data Science,Python,Learner (1 Year or Less),Want to learn more,Yes,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Beginner (0 Years),True,No
8/28/2022 5:36:22,215,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Islamabad,Male,27,Yes,Masters,Concordia University Montreal ( joining this fall),PhD in Building Engineering,Data Science,Python,Learner (1 Year or Less),To get myself well acquainted with this field,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),None (0 Years),Beginner (0 Years),Learner (1 Year or Less),True,
8/28/2022 5:44:47,216,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Rawalpindi,Male,22,Yes,Bachelors,International Islamic university,Information Technology,Data Science,Python,Beginner (0 Years),To gain knowledge,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Beginner (0 Years),True,No
8/28/2022 6:03:15,217,no,Sent,2022-08-28,Pending,,From Kaggle Community Pakistan Group on Facebook,Pakistan,Karachi,Male,22,Yes,Bachelors,Sir Syed University of Engineering & Technology,BS Computer Engineering,Data Science,Python,Intermediate (2-3 Years),For Grab the Internship,No,Intermediate (2-3 Years),Intermediate (2-3 Years),Some (1 Year or Less),Intermediate (2-3 Years),Learner (1 Year or Less),Intermediate (2-3 Years),True,Good Job.
8/28/2022 6:43:04,218,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Jaranwala,Female,23,Yes,Masters,Government college university faislabad,Computer science,Statisitics,Python,Learner (1 Year or Less),Wanted to learn advance knowledge about machine learning,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),None (0 Years),Beginner (0 Years),Learner (1 Year or Less),True,
8/28/2022 6:48:52,219,no,Sent,2022-08-28,Pending,,Facebook,Bangladesh,Kushtia,Male,23,Yes,Bachelors,"Islamic University, Bangladesh",BSc(Engineer) in Information & Communication Tecnology,All of them,Python,Intermediate (2-3 Years),I want learn more.,No,Intermediate (2-3 Years),Intermediate (2-3 Years),Some (1 Year or Less),Intermediate (2-3 Years),Intermediate (2-3 Years),Intermediate (2-3 Years),True,If you count me for this program and five me full free scholarship i will give you service in future.
8/28/2022 8:53:44,220,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Nowshera,Male,22,Yes,Bachelors,University Of Technology Nowshera,Information Technology,All of them,Python,Learner (1 Year or Less),To showcase My educational skills in the market. And it is compulsory for my education,No,Learner (1 Year or Less),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,Everything is fibe except the Fees. It should be free. Cause from 10 Learner's u can get 2gems for ur organization
8/28/2022 9:11:12,221,Yes,Sent,2022-08-28,Pending,,Facebook,Pakistan,Abbottabad Pakistan,Male,26,Yes,Bachelors,National University of Sciences and technology Pakistan,Geo informatics Engineering,Computer Science,Python,Learner (1 Year or Less),Understanding of data science concepts,Yes,Learner (1 Year or Less),Learner (1 Year or Less),Some (1 Year or Less),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),True,None
9/1/2022 14:09:27,222,,,,Paid,Yes,Through a friend on LinkedIn,Pakistan,Karachi,Female,22,No,Bachelors,Institute of Business Administration,Economics and Mathematics,Econometrics,R,Beginner (0 Years),To learn data science skills,Yes,Learner (1 Year or Less),Learner (1 Year or Less),None (0 Years),None (0 Years),Learner (1 Year or Less),Learner (1 Year or Less),True,Excited to learn
8/28/2022 11:35:53,223,no,Sent,2022-08-28,Pending,,Social Media,Pakistan,Karachi,Male,33,Yes,Bachelors,University of Karachi,Bachelors of commerce,None of them,None,Beginner (0 Years),I want to learn this programme to get better opportunity for me and the future of my family.,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),None,
8/28/2022 12:31:38,224,no,Sent,2022-08-28,Pending,,Social media,Pakistan,Peshawar,Male,23,Yes,Bachelors,University of engineering and technology Peshawar,Computer system engineering,Data Science,Pyrhon c++,Learner (1 Year or Less),Enhanced my knowledge,No,Intermediate (2-3 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),None,None
8/28/2022 12:59:20,225,no,Sent,2022-08-28,Pending,,Facebook,Pakistan,Chakwal,Female,39,No,Masters,Virtual university of pakistan,Computer science,Data Science,None,Beginner (0 Years),Learn new skill,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),None,
8/28/2022 14:34:13,226,no,Sent,2022-08-28,Maybe,,Facebook,Pakistan,ISLAMABAD,Male,28,Yes,Masters,Capital University,Electrical Engineering,All of them,"Python , JS",Learner (1 Year or Less),Career path in data science,No,Advanced (4+),Advanced (4+),None (0 Years),Intermediate (2-3 Years),Beginner (0 Years),Intermediate (2-3 Years),None,Kindly select me
8/28/2022 14:49:38,227,Yes,Sent,2022-08-28,Pending,,In a facebook group,Germany,Koln,Male,25,Yes,Bachelors,University of Engineering and Technology Taxila,Mechanical Engineering,Data Science,Python,Learner (1 Year or Less),I want to expand my knowledge skills and want to understand the intricacies of Data Science in order to get a job or internship in the field of Data Science,Yes,Beginner (0 Years),Intermediate (2-3 Years),None (0 Years),Intermediate (2-3 Years),Beginner (0 Years),Intermediate (2-3 Years),True,
8/28/2022 23:11:44,228,no,Sent,2022-08-29,Pending,,Kaggle Community Pakistan,Canada,Guelph,Male,37,No,Bachelors,"University OF South Asia, Lahore",Telecommuincation,Computer Science,Python,Beginner (0 Years),To Learn Data Science and Machine Learning,No,Learner (1 Year or Less),Learner (1 Year or Less),Some (1 Year or Less),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),None,
8/29/2022 4:52:48,229,no,Sent,2022-08-29,Paid,,FROM FRIENDS AND SENIORS,Pakistan,Karachi,Female,19,Yes,Bachelors,INSTITUTE OF BUISNESS ADMINISTRATION KARACHI,COMPUTER SCIENCE,Computer Science,NONE,Beginner (0 Years),BECAUSE I WANT TO PURSUE MY CAREER IN DATA SCIENCE,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),None (0 Years),Beginner (0 Years),Learner (1 Year or Less),True,I AM VERY INTERESTED IN THIS PLATFORM TO LEARN ABOUT IT.  IT WILL GIVE ME A DIRECTION TOWARDS MY GOAL.
8/29/2022 7:34:35,230,no,Sent,2022-08-29,Pending,,Facebook Group,Pakistan,"Batkhela, Malakand",Male,23,Yes,Masters,University of Malakand,Computer Science,None of them,"Python, JavaScript",Learner (1 Year or Less),Perusing career as a Data scientist,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
8/22/2022 10:12:24,231,No,Sent,2022-08-27,Paid,Yes,Facebook group,Pakistan,Islamabad,Male,30,No,Masters,LUMS,Business Adminsitration,Computer Science,None,Beginner (0 Years),I want to understand the field of data science and machine learning,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,_
8/29/2022 17:57:41,232,no,Sent,2022-08-31,Pending,,I am searching courses for data science.,Sweden,Gohenberg,Female,34,Yes,PhD,University of Skövde,Informatics,All of them,Python . R,Learner (1 Year or Less),Professional  grooming,No,Intermediate (2-3 Years),Intermediate (2-3 Years),Some (1 Year or Less),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),None,
8/29/2022 18:12:30,233,no,Sent,2022-08-31,Pending,,Fb group,Pakistan,Islamabad,Male,24,No,Bachelors,Arid university Rawalpindi,Bachelor of science in information technology,Data Science,"Python, Java, R ",Learner (1 Year or Less),To enhance my skills in Data Science,No,Learner (1 Year or Less),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),True,
8/31/2022 3:32:21,234,,Sent,2022-08-31,Pending,,Facebook,Pakistan,Multan,Male,22,Yes,Bachelors,Pak-Austria Fachhochschule Institute of Applied Sciences and Technology,BS Computer Science,Computer Science,"C++, Python",Learner (1 Year or Less),Building skillset in emerging technologies,Yes,Beginner (0 Years),Intermediate (2-3 Years),None (0 Years),Intermediate (2-3 Years),Beginner (0 Years),Learner (1 Year or Less),True,Not any
8/24/2022 10:45:45,235,Yes,Sent,2022-08-24,Paid,Yes,University forum,Pakistan,Islamabad,Male,22,No,Bachelors,Lahore University of Management Sciences,Economics and Political Science,Econometrics,None,Learner (1 Year or Less),Want to develop skills in data science,Yes,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Learner (1 Year or Less),Learner (1 Year or Less),True,
8/31/2022 5:15:57,236,,Sent,2022-08-31,Pending,,Advertisement was shared in Kaggle Group on Facebook,Saudi Arabia,Hail,Female,37,No,Bachelors,GIFT University,BSCS,Data Science,"Python, Java",Learner (1 Year or Less),I have interest and want to opt the profession as a Data Scientist,Yes,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
8/25/2022 16:25:45,237,Yes,Sent,2022-08-26,Paid,Yes,Soical media,Pakistan,Sheikhupura,Male,22,No,Bachelors,Quaid e Azam university Islamabad,Bsc (hons) Statistics,Statisitics,"R ,java",Learner (1 Year or Less),For gain skills,Yes,Learner (1 Year or Less),Beginner (0 Years),Some (1 Year or Less),None (0 Years),Learner (1 Year or Less),Beginner (0 Years),True,This is very effective and very useful to gain knowledge about data science and machine learning and very useful to gain skills
8/31/2022 12:29:37,238,,Sent,2022-08-31,Pending,,Friend,Pakistan,Jamshoro,Male,21,Yes,Bachelors,Mehran University of Engineering and Technology Jamshoro,Computer Systems Engineering,None of them,Python,Learner (1 Year or Less),"To Develop my Skill, Learn and know about new technology and freelanccing",No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
8/31/2022 19:12:08,239,,Sent,2022-09-01,Pending,,Facebook,Tunisia,Ariana,Male,23,Yes,Masters,National school of engineering of tunis,Industrial,All of them,R python,Learner (1 Year or Less),Because i want to continue my career in this field,No,Learner (1 Year or Less),Learner (1 Year or Less),Some (1 Year or Less),Some (1 Year or Less),Learner (1 Year or Less),Learner (1 Year or Less),True,
9/1/2022 9:48:19,240,,,,,,Whatsapp,Pakistan,D.I.Khan,Male,40,Yes,PhD,Gomal University,Computer Science,Data Science,Python,Beginner (0 Years),To apply my Data Science knowledge.,No,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),True,
9/1/2022 12:31:54,241,,,,,,linkedin,PK,ISLAMABAD,Male,26,No,Bachelors,UAAR,BS GIS,Computer Science,Python,Learner (1 Year or Less),GIS + AI = GEOAI,No,Learner (1 Year or Less),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,AWESOME
9/1/2022 13:25:02,242,,,,,,Linkedin,Pakistan,Karachi,Male,23,No,Bachelors,University of sindh,Bcs,Data Science,Python,Learner (1 Year or Less),This is my goal & i love to work in this field,Yes,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
8/24/2022 8:40:17,243,Yes,Sent,2022-08-24,Paid,Yes,By a friend,Pakistan,Layyah,Female,21,No,Bachelors,Quaid e Azam University.Islamabad,Statistics,Statisitics,R and Python,Beginner (0 Years),Learning about Python and R,Yes,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),True,nope
9/3/2022 8:03:36,244,,,,,,Faizan,Canada,Toronto,Male,Under 17,No,Bachelors,university of ottawa,economic,Econometrics,none,Beginner (0 Years),growth,Yes,Beginner (0 Years),Beginner (0 Years),None (0 Years),None (0 Years),Beginner (0 Years),Beginner (0 Years),none,
9/3/2022 9:21:53,245,,,,,,From a friend,Pakistan,Karachi,Male,21,Yes,H.S.C,Institute of Business Administration,Bachelors in business administration,All of them,I have nearly completed the specialization called Python for everybody,Beginner (0 Years),I aspire  to have a practical work experience for a career I have got immense motivation to pursue,Yes,Beginner (0 Years),Intermediate (2-3 Years),None (0 Years),None (0 Years),Beginner (0 Years),Intermediate (2-3 Years),True,
9/4/2022 7:18:26,246,,,,,,One of my friend recommended me to do this course together with them.,Pakistan,Karachi,Male,21,Yes,Bachelors,Institute of Business Administration Karachi,Computer Science,Computer Science,Python & Java,Beginner (0 Years),I want to purse my career in the field of Data Sciences as after completing my recent course at Data Camp in the field of Data Analyst. I begin to find liking to this course. My passion is to build a software house that will be  providing data science solutions to other firms.,No,Beginner (0 Years),Intermediate (2-3 Years),None (0 Years),Intermediate (2-3 Years),Beginner (0 Years),Learner (1 Year or Less),True,
9/7/2022 9:39:50,247,,,,,,Friend,Pakistan,Karachi,Male,21,Yes,Bachelors,SZABIST,BSCS,None of them,Python and java,Beginner (0 Years),Learning new skills,No,Beginner (0 Years),Learner (1 Year or Less),None (0 Years),Some (1 Year or Less),Beginner (0 Years),Learner (1 Year or Less),True,
